player,team,position,tv_y0,tv_y1,tv_y2,tv_y3,adp,rsv_hat,rsv_p25,rsv_p50,rsv_p75,rankings_player,nfl_team,matched_rankings,is_rostered,tv_input_source,ranking_source,gsis_id,_season
Alec Pierce,,WR,12.98207655471401,12.98207655471401,12.98207655471401,12.98207655471401,92,12.98207655471401,-3.674346632625216,5.97479779649343,22.11315948568681,Alec Pierce,IND,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037664,2026
Andrei Iosivas,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,247,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Andrei Iosivas,CIN,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038619,2026
Antonio Williams,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,299,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Antonio Williams,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Calvin Austin III,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,264,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Calvin Austin III,NYG,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037837,2026
Calvin Ridley,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,197,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Calvin Ridley,TEN,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0034837,2026
Carnell Tate,,WR,12.98207655471401,12.98207655471401,12.98207655471401,12.98207655471401,91,12.98207655471401,-3.765945001269973,5.897897421902963,22.29214048938513,Carnell Tate,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Cedric Tillman,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,268,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Cedric Tillman,CLE,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038979,2026
Chimere Dike,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,174,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Chimere Dike,TEN,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0040705,2026
Chris Bell,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,243,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Chris Bell,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Chris Brazzell II,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,228,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Chris Brazzell II,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Christian Kirk,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,255,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Christian Kirk,SF,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0034775,2026
Christian Watson,,WR,25.389096041484432,25.389096041484432,25.389096041484432,25.389096041484432,74,25.389096041484432,6.685528918690732,19.232847988650114,41.36781843133576,Christian Watson,GB,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038124,2026
Cooper Kupp,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,229,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Cooper Kupp,SEA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0033908,2026
DJ Moore,,WR,18.497823591273555,18.497823591273555,18.497823591273555,18.497823591273555,79,18.497823591273555,0.51860937763173,10.911565575111453,30.802644882583188,DJ Moore,BUF,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0034827,2026
Darius Slayton,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,239,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Darius Slayton,NYG,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0035535,2026
Darnell Mooney,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,201,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Darnell Mooney,NYG,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036309,2026
David Sills V,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,362,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,David Sills V,TB,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0035359,2026
DeAndre Hopkins,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,320,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,DeAndre Hopkins,BAL,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0030564,2026
Demarcus Robinson,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,368,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Demarcus Robinson,SF,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0032775,2026
Denzel Boston,,WR,1.7335249588465584,1.7335249588465584,1.7335249588465584,1.7335249588465584,167,1.7335249588465584,-5.609232013380834,-0.6266154713219512,8.673295739382148,Denzel Boston,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Devaughn Vele,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,237,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Devaughn Vele,NO,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0039424,2026
Dontayvion Wicks,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,217,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Dontayvion Wicks,GB,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038393,2026
Dyami Brown,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,369,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Dyami Brown,WAS,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036626,2026
Elijah Sarratt,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,236,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Elijah Sarratt,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Germie Bernard,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,251,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Germie Bernard,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Greg Dortch,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,332,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Greg Dortch,DET,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0035500,2026
Hollywood Brown,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,269,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Hollywood Brown,PHI,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Isaiah Bond,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,248,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Isaiah Bond,CLE,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0040782,2026
Jahan Dotson,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,294,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Jahan Dotson,ATL,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037741,2026
Jalen Nailor,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,240,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Jalen Nailor,LV,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037291,2026
Jalen Tolbert,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,316,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Jalen Tolbert,MIA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037666,2026
Jauan Jennings,,WR,4.837466104965387,4.837466104965387,4.837466104965387,4.837466104965387,130,4.837466104965387,-5.4456799968006475,0.4998541025564096,13.886668683710019,Jauan Jennings,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036259,2026
Jerry Jeudy,,WR,1.7335249588465584,1.7335249588465584,1.7335249588465584,1.7335249588465584,162,1.7335249588465584,-5.92761538578678,-1.11215656784596,8.200105339547065,Jerry Jeudy,CLE,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036407,2026
Jimmy Horn Jr.,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,367,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Jimmy Horn Jr.,CAR,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0040218,2026
John Metchie III,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,297,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,John Metchie III,CAR,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037614,2026
Jordan Whittington,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,324,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Jordan Whittington,LAR,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0039751,2026
Jordyn Tyson,,WR,12.98207655471401,12.98207655471401,12.98207655471401,12.98207655471401,101,12.98207655471401,-2.8077952638361143,6.18316181607373,19.780506570373074,Jordyn Tyson,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Joshua Palmer,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,296,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Joshua Palmer,BUF,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
JuJu Smith-Schuster,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,357,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,JuJu Smith-Schuster,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0033857,2026
Justin Jefferson,,WR,80.643507239283,80.643507239283,80.643507239283,80.643507239283,22,80.643507239283,55.128992134235624,75.06229635331401,97.30235316138018,Justin Jefferson,MIN,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036322,2026
K.C. Concepcion,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,206,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,K.C. Concepcion,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
KaVontae Turpin,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,342,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,KaVontae Turpin,DAL,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037801,2026
Kalif Raymond,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,322,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Kalif Raymond,CHI,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0032464,2026
Kayshon Boutte,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,169,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Kayshon Boutte,NE,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038608,2026
Keenan Allen,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,235,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Keenan Allen,LAC,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0030279,2026
Keon Coleman,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,222,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Keon Coleman,BUF,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0039901,2026
Khalil Shakir,,WR,4.837466104965387,4.837466104965387,4.837466104965387,4.837466104965387,131,4.837466104965387,-5.370759660279903,0.4455636304510433,13.562344096371703,Khalil Shakir,BUF,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037261,2026
Luke McCaffrey,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,270,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Luke McCaffrey,WAS,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0039355,2026
Mack Hollins,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,218,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Mack Hollins,NE,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0033555,2026
Makai Lemon,,WR,12.98207655471401,12.98207655471401,12.98207655471401,12.98207655471401,93,12.98207655471401,-3.5837385360094274,6.05086679940009,21.936113449655515,Makai Lemon,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Malachi Fields,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,242,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Malachi Fields,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Michael Pittman Jr.,,WR,4.837466104965387,4.837466104965387,4.837466104965387,4.837466104965387,111,4.837466104965387,-9.972144269604359,-2.3020895791033684,8.287253527664591,Michael Pittman Jr.,PIT,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036252,2026
Michael Wilson,,WR,10.01157017683248,10.01157017683248,10.01157017683248,10.01157017683248,106,10.01157017683248,-5.276606941730897,3.0383164820194413,15.096175527291852,Michael Wilson,ARI,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038559,2026
Mike Evans,,WR,25.389096041484432,25.389096041484432,25.389096041484432,25.389096041484432,70,25.389096041484432,6.069889814453749,20.44823629143732,44.490325641267106,Mike Evans,SF,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0031408,2026
Mitch Tinsley,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,335,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Mitch Tinsley,CIN,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Nick Westbrook-Ikhine,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,328,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Nick Westbrook-Ikhine,IND,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036182,2026
Noah Brown,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,338,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Noah Brown,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0033591,2026
Olamide Zaccheaus,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,289,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Olamide Zaccheaus,ATL,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0035208,2026
Omar Cooper Jr.,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,182,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Omar Cooper Jr.,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Parker Washington,,WR,4.837466104965387,4.837466104965387,4.837466104965387,4.837466104965387,115,4.837466104965387,-9.3285332722169,-2.1047744633937695,8.107284750577996,Parker Washington,JAC,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038606,2026
Quentin Johnston,,WR,4.837466104965387,4.837466104965387,4.837466104965387,4.837466104965387,122,4.837466104965387,-7.348082167967217,-0.7083021072277669,11.338460182909605,Quentin Johnston,LAC,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038544,2026
Rashod Bateman,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,207,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Rashod Bateman,BAL,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036550,2026
Romeo Doubs,,WR,4.837466104965387,4.837466104965387,4.837466104965387,4.837466104965387,137,4.837466104965387,-4.932907866203809,0.12827754076575726,11.666916112145405,Romeo Doubs,NE,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037816,2026
Ryan Flournoy,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,198,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Ryan Flournoy,DAL,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0039410,2026
Skyler Bell,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,315,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Skyler Bell,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Stefon Diggs,,WR,1.7335249588469406,1.7335249588469406,1.7335249588469406,1.7335249588469406,139,1.7335249588469406,-7.895150067245325,-3.0783447061367033,7.9495707286390855,Stefon Diggs,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0031588,2026
Tank Dell,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,209,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Tank Dell,HOU,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038977,2026
Ted Hurst,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,308,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Ted Hurst,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Terry McLaurin,,WR,25.389096041484432,25.389096041484432,25.389096041484432,25.389096041484432,66,25.389096041484432,5.418016325967013,21.735158137939933,47.79661280488983,Terry McLaurin,WAS,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0035659,2026
Tez Johnson,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,284,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Tez Johnson,TB,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0040237,2026
Tre Tucker,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,189,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Tre Tucker,LV,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038563,2026
Treylon Burks,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,339,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Treylon Burks,WAS,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0037742,2026
Tutu Atwell,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,321,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Tutu Atwell,MIA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0036849,2026
Tyquan Thornton,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,258,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Tyquan Thornton,KC,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038104,2026
Tyreek Hill,,WR,1.7335249588465584,1.7335249588465584,1.7335249588465584,1.7335249588465584,148,1.7335249588465584,-7.212083020903794,-3.070995747453402,6.291093102999465,Tyreek Hill,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0033040,2026
Tyrell Shavers,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,356,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Tyrell Shavers,BUF,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038679,2026
Xavier Hutchinson,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,302,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Xavier Hutchinson,HOU,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0038618,2026
Zachariah Branch,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,257,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Zachariah Branch,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,,2026
Zay Jones,,WR,-4.079508352576218,-4.079508352576218,-4.079508352576218,-4.079508352576218,365,-4.079508352576218,-11.422265324803611,-6.439648782744728,2.8602624279593725,Zay Jones,FA,True,False,phase2_2026_rankings_fallback,fantasypros_rankings,00-0033891,2026
